src,image_id,trail_length,snr,stack,pmax,pmean,n_over50
synth,7,9.84261723304347,5.89783369187931,True,0.99951171875,0.750505268573761,474.0
synth,7,19.44458615512127,3.8820483930956176,True,0.99609375,0.7171924710273743,497.0
synth,7,35.65676396013329,6.487450458620262,True,1.0,0.8206695318222046,514.0
synth,7,13.811703077183608,4.352988826020389,True,0.99951171875,0.7632823586463928,480.0
synth,7,27.24837717716481,3.1509577783015703,False,0.865234375,0.5631120800971985,474.0
synth,7,25.86539761408281,3.549402318642106,False,0.998046875,0.6665553450584412,442.0
synth,7,18.985503008181013,5.560491099949691,True,0.99951171875,0.7935495972633362,500.0
synth,7,36.447170517589065,5.068680963189295,False,0.9990234375,0.8142510056495667,519.0
synth,7,50.16731500913067,6.145789750599837,True,1.0,0.8372129201889038,525.0
synth,7,52.59527615552598,2.0238450530136887,False,0.99853515625,0.814567506313324,516.0
synth,7,27.52317320494483,3.9012650484490714,False,0.99951171875,0.8274935483932495,518.0
synth,7,27.936713278388947,6.764617660236069,True,1.0,0.8363364338874817,523.0
synth,7,48.78102692839232,4.544015860026149,True,0.99951171875,0.7875033617019653,508.0
synth,7,30.40109734546077,7.072924839634902,True,0.99951171875,0.830040454864502,526.0
synth,7,33.36480985645063,7.015700014976932,True,1.0,0.826478123664856,519.0
synth,7,14.350979388160471,2.291135930775803,False,0.01522064208984375,0.0007664573495276272,0.0
synth,7,45.02748246469258,4.946549118490305,False,0.99951171875,0.8225562572479248,522.0
synth,7,6.956504330801852,7.721734445107427,True,0.990234375,0.6560038328170776,463.0
synth,7,30.899117522601216,7.439926815041804,True,1.0,0.8377497792243958,524.0
synth,7,58.52832281781989,5.755873681279004,False,0.99951171875,0.8311378955841064,521.0
synth,21,59.66981226419072,2.787055372631987,False,0.99755859375,0.7115185260772705,441.0
synth,21,7.427296127908215,6.2270296297687775,False,0.99267578125,0.7838583588600159,513.0
synth,21,34.17103714824735,7.02706823630662,True,0.99853515625,0.7817983627319336,502.0
synth,21,27.75535500071588,7.65463802834089,True,0.9990234375,0.7903087139129639,506.0
synth,21,33.44900182605678,6.099709502658067,True,0.99951171875,0.8254171013832092,518.0
synth,21,12.293132716929104,3.0325414050957726,False,0.0010585784912109375,0.00023774814326316118,0.0
synth,21,17.953765600711776,3.138488196163032,False,0.94921875,0.16991747915744781,71.0
synth,21,22.268394852806985,2.952765017070516,False,0.003147125244140625,0.00042504662997089326,0.0
synth,21,32.50136587516157,4.456835465788664,True,0.99951171875,0.8195262551307678,517.0
synth,21,40.806818412765885,5.943473619271237,True,0.9990234375,0.8300504088401794,528.0
synth,21,43.24902442687031,4.706000282406375,False,0.99951171875,0.8123379349708557,513.0
synth,21,28.688138154541907,3.663796389851276,False,0.9951171875,0.654367983341217,463.0
synth,21,35.86412044767056,5.277530774421377,True,0.9990234375,0.8180518746376038,523.0
synth,21,19.29944453567629,5.20736861605688,True,0.99951171875,0.8196940422058105,515.0
synth,21,8.73488220864123,2.860681502461017,False,0.005008697509765625,0.0008646064670756459,0.0
synth,21,36.44756213668373,2.317341716027438,False,0.00789642333984375,0.00037637967034243047,0.0
synth,21,32.05746692455627,4.570252159136357,False,0.9990234375,0.823533296585083,520.0
synth,21,47.968621052692185,2.9972282943939765,False,0.99853515625,0.7986791133880615,509.0
synth,21,12.534234289569536,2.3718845006223144,False,0.0003528594970703125,0.00010208835738012567,0.0
synth,21,7.35242329865038,6.879231718804472,True,0.99853515625,0.6933403611183167,443.0
synth,32,59.30538522726407,3.657367416374724,False,0.99853515625,0.7098408341407776,461.0
synth,32,39.47888153091422,2.76519545751041,False,0.998046875,0.7959946393966675,508.0
synth,32,22.086916988871547,7.352824788353014,True,1.0,0.8608683347702026,541.0
synth,32,55.515577720878696,7.233566360858212,True,1.0,0.8359991908073425,525.0
synth,32,49.98296430378952,2.1147428556901,False,0.00048065185546875,0.00012411928037181497,0.0
synth,32,32.73190654268849,5.867386090558665,True,1.0,0.8556527495384216,535.0
synth,32,35.19803333518242,6.438192761885896,True,0.99853515625,0.8068052530288696,512.0
synth,32,49.31754425734225,7.533419396039312,True,1.0,0.8362851738929749,523.0
synth,32,25.780553681935977,2.0848504451901446,False,0.0092620849609375,0.001079695881344378,0.0
synth,32,38.27364191516256,3.287991359012807,False,0.0169677734375,0.001583401462994516,0.0
synth,32,35.12906166032236,4.883369772439542,True,0.9990234375,0.6712825298309326,426.0
synth,32,48.59210197709898,2.513401882176915,False,0.173095703125,0.011465937830507755,0.0
synth,32,50.24411502375853,3.70275702247066,False,0.69482421875,0.24832680821418762,62.0
synth,32,56.48090680445715,2.386229374865563,False,0.97509765625,0.5444602966308594,382.0
synth,32,14.067856443272897,6.762836891463556,True,0.99951171875,0.7795636653900146,488.0
synth,32,19.264272820635423,4.942020204898959,False,0.9970703125,0.7498862743377686,487.0
synth,32,29.7977833518055,2.095569937155871,False,0.9970703125,0.8306196331977844,534.0
synth,32,33.94848876783973,6.195857121808038,True,1.0,0.8549736142158508,539.0
synth,32,27.09223752421659,2.038121801101417,False,0.077392578125,0.00982729997485876,0.0
synth,32,40.38513224865583,3.686200892383217,False,0.9990234375,0.7630523443222046,481.0
synth,11,9.799069166788488,2.4656251136328886,False,0.267822265625,0.11793214082717896,0.0
synth,11,16.402260669285766,3.9750343141555495,False,0.99951171875,0.8146814107894897,512.0
synth,11,48.62295689323844,4.058433275755098,False,1.0,0.826365053653717,518.0
synth,11,32.52856801122315,3.928349505168437,False,1.0,0.8424278497695923,527.0
synth,11,57.4857731412255,4.299907495081456,False,1.0,0.8601070046424866,539.0
synth,11,25.70036396598695,4.881205959297146,False,1.0,0.8213657140731812,524.0
synth,11,25.569425676352665,7.099073259540831,True,0.99951171875,0.8213777542114258,521.0
synth,11,50.0573744650589,4.696076925864106,False,1.0,0.8346845507621765,521.0
synth,11,36.73521942059253,5.413771829938693,False,1.0,0.8251543045043945,523.0
synth,11,45.77448801033591,4.243256720938804,False,0.9208984375,0.10431257635354996,51.0
synth,11,51.83975160805569,3.954544301429749,False,0.99853515625,0.8019194006919861,520.0
synth,11,15.8230470272962,8.157548654263353,True,0.99755859375,0.786198079586029,520.0
synth,11,8.487470680859907,4.78994727237734,False,0.99951171875,0.7810770273208618,492.0
synth,11,43.15202827480015,7.236586902241777,False,1.0,0.8473663926124573,532.0
synth,11,14.249447287623232,2.791887853025442,False,0.0004391670227050781,7.824620843166485e-05,0.0
synth,11,6.819396814881405,2.5865197397739177,False,0.00017535686492919922,5.980501009617001e-05,0.0
synth,11,30.502450551658946,4.157587641710792,False,0.99951171875,0.834886908531189,527.0
synth,11,18.451594022801384,4.797456872810207,False,0.99853515625,0.7457776665687561,497.0
synth,11,30.22731677726941,5.049169595692011,False,1.0,0.8559308648109436,535.0
synth,11,25.42887767514079,7.373476049318269,True,1.0,0.838179886341095,528.0
synth,19,16.292054543188186,7.084482891081874,True,1.0,0.795205295085907,502.0
synth,19,16.141651914729486,7.178254469693455,True,1.0,0.7847293615341187,493.0
synth,19,10.194600701760429,4.515761283202003,False,0.0024814605712890625,0.00040107325185090303,0.0
synth,19,32.83619791486106,3.091291165952742,False,0.9990234375,0.830039381980896,523.0
synth,19,17.58188248830578,5.951438433411962,True,1.0,0.8253975510597229,519.0
synth,19,46.602522791127775,7.78457042632191,True,1.0,0.8129400610923767,507.0
synth,19,15.922677680572887,6.45343719784408,True,0.99951171875,0.8230825066566467,519.0
synth,19,8.478617138899665,4.3881563935115775,False,0.296142578125,0.04327617958188057,0.0
synth,19,52.04611074011724,5.119178966640866,False,0.99951171875,0.8682382702827454,543.0
synth,19,33.3502621032889,5.433297211062754,False,1.0,0.8247250914573669,518.0
synth,19,46.56155482729363,6.958309670338311,True,0.9990234375,0.8173051476478577,524.0
synth,19,50.541175823486846,6.1225502401030205,True,1.0,0.8217048645019531,514.0
synth,19,21.523828501618453,6.401073778733055,True,0.99853515625,0.8042236566543579,523.0
synth,19,56.45538498261641,7.964828767344097,True,1.0,0.816081166267395,513.0
synth,19,55.27829034596259,3.8713790317897616,False,0.99755859375,0.7919051051139832,511.0
synth,19,53.35679523641772,2.230020787425933,False,0.99755859375,0.4412955641746521,278.0
synth,19,14.92530310500988,8.24466413462688,True,1.0,0.814758837223053,510.0
synth,19,37.30923193818422,5.476342988892688,True,0.9990234375,0.8131453990936279,519.0
synth,19,30.98300180113644,7.665788618022804,True,0.9990234375,0.8012397289276123,527.0
synth,19,36.51060969272541,7.863833963180829,True,1.0,0.8001790046691895,499.0
synth,0,39.59602708376636,5.070673148495022,True,0.99951171875,0.8389615416526794,526.0
synth,0,50.74155565061815,6.227543394876753,True,0.99951171875,0.8444013595581055,531.0
synth,0,6.377802888860658,7.199589341142995,True,0.99951171875,0.7582287192344666,476.0
synth,0,11.915861187446176,4.619250586809392,False,0.73876953125,0.1610940843820572,23.0
synth,0,35.64551591122907,5.8709423408359225,False,0.998046875,0.8106498122215271,538.0
synth,0,51.81335106241134,4.750504430899455,True,1.0,0.84710294008255,533.0
synth,0,47.69026837318569,2.587143652373845,False,0.919921875,0.4037509858608246,291.0
synth,0,59.33813761520298,5.164603117524377,False,0.99951171875,0.8462947010993958,530.0
synth,0,58.33176832853101,2.8805592762243117,False,0.97900390625,0.5414937734603882,356.0
synth,0,55.82880474275987,3.3582981567296404,False,0.99853515625,0.6906103491783142,446.0
synth,0,18.105903655820715,7.130748504193829,True,0.99951171875,0.8428457975387573,531.0
synth,0,23.49972137998622,7.905642185958452,True,0.9990234375,0.8509767651557922,541.0
synth,0,45.973792807718574,6.820789045763669,True,0.99951171875,0.8575847744941711,537.0
synth,0,12.486370562434656,4.740049407595102,False,0.0010128021240234375,0.00015388622705359012,0.0
synth,0,11.370333455617674,5.668765436861815,True,0.044464111328125,0.003211044240742922,0.0
synth,0,25.579745345728323,3.7082620643002064,False,0.0018301010131835938,0.00026910161250270903,0.0
synth,0,30.960309877228543,8.349514567159474,True,0.9990234375,0.8315916061401367,531.0
synth,0,27.426025163235103,2.822571992241247,False,0.97412109375,0.18270456790924072,122.0
synth,0,44.11450210742226,4.910773160484059,True,0.99853515625,0.7903713583946228,502.0
synth,0,29.02574251657848,6.068524580201876,False,0.1607666015625,0.06136087700724602,0.0
synth,20,25.657433024482927,7.65551285803917,True,1.0,0.819645881652832,514.0
synth,20,47.38747507261307,7.854537168674782,True,0.99951171875,0.8180286884307861,513.0
synth,20,49.36681415905123,7.329132807254493,True,1.0,0.8212575912475586,516.0
synth,20,27.322707913440414,2.998622453816903,False,0.99853515625,0.7826333045959473,510.0
synth,20,46.72230532431002,5.641631350484741,True,1.0,0.825524628162384,518.0
synth,20,36.36563206257591,3.4995510608096603,False,0.0865478515625,0.009097804315388203,0.0
synth,20,34.322687702362224,4.183276299145046,False,0.86669921875,0.2998272478580475,197.0
synth,20,56.32141955104464,5.095991511764337,False,1.0,0.8154701590538025,512.0
synth,20,53.62144914776018,6.234100860520174,False,1.0,0.8342338800430298,524.0
synth,20,54.063935957861965,5.867284430716405,True,1.0,0.8020584583282471,505.0
synth,20,20.832549568639,3.944493813989819,False,0.68212890625,0.15646608173847198,28.0
synth,20,38.20803531216898,4.293458496433743,False,1.0,0.8532312512397766,535.0
synth,20,15.878396994611585,2.871415806793029,False,0.0208892822265625,0.001336451736278832,0.0
synth,20,10.654827079718382,7.5990594870465475,True,0.99365234375,0.7114923596382141,509.0
synth,20,50.09940272804121,7.336811470342271,True,0.99951171875,0.7908592224121094,499.0
synth,20,30.33486522341221,4.027742391513475,False,0.99951171875,0.845292866230011,531.0
synth,20,30.124050235570166,4.681720746185957,False,0.99951171875,0.791836142539978,497.0
synth,20,39.04303672059088,4.112840809309878,False,1.0,0.8234627842903137,517.0
synth,20,28.20022216644803,2.7617276901716954,False,0.136962890625,0.009785501286387444,0.0
synth,20,19.877663307731392,6.873967254201237,True,1.0,0.8356240391731262,522.0
synth,17,24.902259336481013,3.2170448546254176,False,0.99853515625,0.712041974067688,458.0
synth,17,19.522854944834613,5.689435776659105,True,0.99951171875,0.8490663170814514,529.0
synth,17,19.386487062856386,3.917520327773649,False,0.98388671875,0.608573853969574,424.0
synth,17,47.93067032390678,4.068321459908844,False,1.0,0.8766685724258423,551.0
synth,17,38.992654112167045,7.219587992738902,True,0.99951171875,0.8442508578300476,531.0
synth,17,59.03587524409059,3.754057059670183,False,0.99853515625,0.812501847743988,520.0
synth,17,17.868256889320712,2.291934394915132,False,0.0028400421142578125,0.0003693236212711781,0.0
synth,17,35.988522469678074,6.434557295885273,True,1.0,0.8321958780288696,522.0
synth,17,50.33620962963021,5.848484282810083,False,0.99951171875,0.835656464099884,524.0
synth,17,53.09773094775488,5.439648287774156,False,1.0,0.8139354586601257,508.0
synth,17,42.22042079652807,5.390619234399085,True,1.0,0.8389888405799866,524.0
synth,17,34.0326360436702,5.575300268788083,True,1.0,0.8539285063743591,536.0
synth,17,17.92506855059294,5.143330629608428,False,0.99365234375,0.5642955303192139,365.0
synth,17,23.666308026123005,7.689099032569478,True,1.0,0.8291671872138977,521.0
synth,17,51.41371529010557,3.648943021211991,True,0.9990234375,0.8276731371879578,523.0
synth,17,43.3648679239718,5.128373847660983,True,1.0,0.8404355645179749,529.0
synth,17,17.507577474031564,5.878384986481096,True,0.9990234375,0.8093501925468445,523.0
synth,17,22.48197622939106,5.529304412024866,True,0.99951171875,0.8379073143005371,527.0
synth,17,50.88424488897055,8.052777016478736,True,1.0,0.8452854752540588,531.0
synth,17,19.07366069016671,4.875790159281735,True,0.99951171875,0.7930566668510437,497.0
synth,1,26.73908328801562,5.802295420889413,False,0.99951171875,0.841798722743988,530.0
synth,1,14.2112270964066,6.734883806548099,True,1.0,0.819870114326477,514.0
synth,1,37.6227118628435,7.5649928804935715,True,1.0,0.8246753811836243,515.0
synth,1,34.033091236138034,4.06939066492949,False,0.9990234375,0.7916174530982971,498.0
synth,1,48.71392683590613,6.293462857300931,True,1.0,0.8331529498100281,526.0
synth,1,43.14865324637356,4.773791191763857,False,1.0,0.8405089974403381,528.0
synth,1,28.957484487844145,5.634988539843927,True,1.0,0.8328090906143188,529.0
synth,1,41.9743946546534,4.138761933561603,False,0.99658203125,0.7350911498069763,479.0
synth,1,46.612672817968274,7.063580611463366,True,1.0,0.836334764957428,523.0
synth,1,13.243670467678452,6.158658707529535,True,0.8388671875,0.4643302857875824,370.0
synth,1,29.542144799541468,2.397696399106508,False,0.99853515625,0.8106628656387329,510.0
synth,1,36.44366648825972,6.743999893959084,True,1.0,0.8445757627487183,529.0
synth,1,30.450500829642117,4.070835397058078,False,0.44921875,0.03614445775747299,0.0
synth,1,34.531771865676774,5.520444240912904,False,0.99853515625,0.776821494102478,502.0
synth,1,9.49325532482435,5.380257379423762,False,0.99853515625,0.7076765894889832,456.0
synth,1,14.963817493689223,2.673480604190042,False,0.0002186298370361328,8.430815069004893e-05,0.0
synth,1,38.20233986198786,7.417912930417294,True,1.0,0.8508028388023376,532.0
synth,1,52.14114115314131,4.143827488444166,False,1.0,0.8310630917549133,524.0
synth,1,48.197450034608,5.559926780020373,False,0.078369140625,0.02255256287753582,0.0
synth,1,58.44032021386439,6.490508656555424,True,1.0,0.8286253213882446,518.0
synth,10,38.50241117686688,6.88717749939998,True,0.99951171875,0.8265573978424072,522.0
synth,10,45.74791123965593,3.8566769986739935,False,0.99951171875,0.8395052552223206,526.0
synth,10,44.231918021585976,3.5674919350766428,False,0.9990234375,0.7978373169898987,508.0
synth,10,48.70788409113764,3.749183846571912,False,0.99951171875,0.787058413028717,503.0
synth,10,21.392481663685125,2.383652608098475,False,0.0006346702575683594,0.00012146234803367406,0.0
synth,10,52.48817387113891,3.816765046524521,False,0.99951171875,0.8183597922325134,513.0
synth,10,44.6813656300167,6.099029220204998,True,1.0,0.8085725903511047,509.0
synth,10,7.204874417833841,3.07444200712667,False,0.904296875,0.2788633406162262,188.0
synth,10,50.27233234415132,5.097231906558814,False,0.99951171875,0.8306130766868591,522.0
synth,10,42.79849519575311,7.66555698686646,True,1.0,0.8368406295776367,523.0
synth,10,42.35999518078583,5.108874687973363,False,1.0,0.8394314646720886,523.0
synth,10,57.05412605521604,3.930557863229859,False,0.99951171875,0.7860848307609558,493.0
synth,10,39.00581462304643,5.22640250491656,False,0.99951171875,0.8266717791557312,523.0
synth,10,58.66491875110612,4.78211542008308,False,1.0,0.8354441523551941,526.0
synth,10,42.92342085129129,7.528185662879882,True,0.99951171875,0.8167982697486877,513.0
synth,10,45.02109480716391,5.612373250364018,True,0.99951171875,0.8166636824607849,513.0
synth,10,26.51507775820197,5.87230020184448,True,0.99951171875,0.8519868850708008,537.0
synth,10,56.765721281353954,7.118058330982805,True,0.99951171875,0.8319470882415771,523.0
synth,10,8.059687025431899,2.0878114156510974,False,0.0003707408905029297,8.432311733486131e-05,0.0
synth,10,36.83093510434382,4.2556207283269165,False,1.0,0.8563928008079529,537.0
synth,14,56.97788491981897,6.073802269615646,True,0.99951171875,0.8433675765991211,535.0
synth,14,6.391758990885361,4.083328142338466,False,0.00019121170043945312,7.091141014825553e-05,0.0
synth,14,12.60911783144618,2.3335181791262127,False,0.0010242462158203125,0.00019920215709134936,0.0
synth,14,31.001624237577527,6.188296699617405,False,0.001262664794921875,0.00048365231486968696,0.0
synth,14,42.23687952099955,3.248876378641841,False,0.9990234375,0.8523675799369812,542.0
synth,14,8.896842250390867,3.712222447408467,False,0.57470703125,0.19906027615070343,17.0
synth,14,23.469659363562943,7.928766020459359,True,0.99951171875,0.8365238308906555,525.0
synth,14,34.615790183829574,2.6160825929260305,False,0.0008335113525390625,0.00015403986617457122,0.0
synth,14,20.42379073951969,2.221176473308551,False,0.030029296875,0.0019084860105067492,0.0
synth,14,35.939272314879254,3.7100601642491258,False,0.82568359375,0.36083289980888367,268.0
synth,14,34.17100982478512,3.902352312203913,False,0.99951171875,0.856652557849884,537.0
synth,14,44.47613334331772,8.402809627634623,True,0.99951171875,0.8478996157646179,536.0
synth,14,43.53362220439437,5.259036664910895,False,0.99951171875,0.8423576354980469,528.0
synth,14,16.26292594603529,8.853034477239666,True,1.0,0.8484216928482056,533.0
synth,14,18.8029276924898,8.48652762868011,True,1.0,0.8523744344711304,532.0
synth,14,49.16438533891794,4.694065566549828,True,0.99951171875,0.8458744883537292,531.0
synth,14,22.50063799483454,5.893297149254849,True,0.99951171875,0.8130151629447937,511.0
synth,14,42.11719249647825,6.123431906269226,True,0.99951171875,0.7682048082351685,485.0
synth,14,31.78069838277925,6.625051866239658,True,1.0,0.8147028088569641,513.0
synth,14,27.207854147319573,2.716188300447376,False,0.00012218952178955078,5.347566548152827e-05,0.0
synth,34,36.02819790026284,7.174200800082448,True,1.0,0.815801739692688,513.0
synth,34,15.40271173137444,2.695413421419443,False,0.68994140625,0.3162626326084137,146.0
synth,34,48.52899302092847,6.313511031646596,True,0.9990234375,0.8053648471832275,510.0
synth,34,42.28888967268706,8.144090131076,True,1.0,0.8340808749198914,522.0
synth,34,10.68392150394798,3.777677126202303,False,0.00035309791564941406,9.744091221364215e-05,0.0
synth,34,53.02008477475783,3.33691076686552,False,0.0023746490478515625,0.0003110822581220418,0.0
synth,34,24.55336369413888,2.8487424703866586,False,0.04754638671875,0.0013376334682106972,0.0
synth,34,28.798525513353592,5.624010911327968,True,0.99951171875,0.8271921873092651,523.0
