score_rf
0.03671273051618168
0.0358427579016122
0.025564421936274163
0.038760497525029344
""
0.009776012376725738
""
0.013918990139016046
""
0.006724521524433599
0.03409186884133356
0.05180701315149813
0.7054876934526303
0.15545373201316123
0.07837497019106893
0.22438419695256628
0.06797211547528455
""
0.027158444666315378
""
""
""
""
0.038387096730981805
""
""
0.02040826946828027
""
""
0.04568278332442621
""
0.05694732788529272
0.012198069281191262
""
0.022689962143301032
""
""
""
0.06662111820412718
0.025718966169368057
""
0.04580756222116553
0.025162651626324393
0.08999098005897749
0.7411228323055866
""
""
""
0.015792163571989405
0.014768315427792177
0.013001619435040558
0.03711705208203193
0.011483837040498206
""
""
""
""
0.5802767457528357
""
0.12649066271187623
0.016995791219716252
0.01454998761349511
0.3173818978165684
""
""
""
0.054803114852578494
0.255743531553492
0.031095821154656426
0.04001732546667082
0.08275900372114246
0.3949155047063217
0.05260326415636803
0.15614630971989057
0.0953905447734203
0.018144183151075806
0.016839552976832754
""
0.01522255867341177
0.2897204054269648
0.050944126314780715
0.5146162826593806
""
""
0.036659696609539175
0.03283341679085123
0.10589973162893414
0.01730891475202683
""
0.02506409063048858
0.07390122607797578
0.6663440483920279
""
0.04259960203712303
0.024136042165064747
""
0.026201210441561703
0.04320131319257619
""
0.011553194524365274
0.013852552510046053
0.025804455886187523
""
""
""
""
""
0.03228425418714236
""
""
0.001632186730930811
""
0.0251551234520367
""
0.017506802787318424
0.13996014124763945
""
""
0.026796985277308685
