ObjID,image_id,visit,detector,trail_length,lsst_psf_snr,x,y,nn_detected,stack_detected
K23B08P,1767,2025071900572,135,14.551230532398757,2.2951309757650518,2124.991410810844,948.9942455761336,False,False
K18B05E,1789,2025071900661,46,15.26292097340304,3.642974079493121,2382.371220910205,3153.947624504386,False,False
K25O09W,1773,2025071900636,1,8.114379863760975,7.92568892784373,978.139852080242,3479.088639056289,False,False
K25O01U,1807,2025072000128,73,26.97886640193469,9.648053656396996,610.4673685819074,2252.891189450752,False,False
K25O01D,1825,2025072000177,128,10.904657215981366,8.695801811784701,548.3302710631183,2662.007366707038,True,True
K13T04M,1823,2025072000174,11,11.431761692485043,8.476123064416509,1530.0159138719982,3571.7078501090773,True,True
K25A02H,1822,2025072000150,70,8.584618776369407,5.760599924196586,1920.3640120648863,1764.8313946939645,False,True
K25O04Q,1844,2025072000225,63,14.536405085700125,9.782919438121027,2035.4877559277245,1141.2584342617151,True,True
K25O09W,1836,2025072000253,129,8.319296391189527,3.289881371062121,844.6755641603634,3079.535415359328,False,False
K25O12U,1865,2025072000380,107,11.84480058059665,8.149802777083147,2694.31534230898,2875.761144149292,True,True
K25O09V,1850,2025072000274,30,13.610059389767931,3.4524642309911107,1572.1005242845597,3818.680558748133,False,False
K25O17H,1860,2025072000369,16,7.532760337954028,5.702087878459851,3409.804965608667,383.3463807348452,True,True
K25O10K,1869,2025072000383,15,15.582606286436931,7.820055534900789,2765.889729144381,3091.836477071333,True,True
K25P01B,1852,2025072000312,102,10.322902782946688,3.2883281920164102,4010.242399389309,904.3775255034836,False,False
K20B05A,1887,2025072000446,89,7.041348616390051,2.841889167693328,654.6704015458959,1291.7077432503224,False,False
K20B05A,1890,2025072000494,89,7.023508276205822,7.765149931033968,869.6057189340899,845.0751609322978,True,True
K25P00K,1868,2025072000390,148,7.71853301716017,6.161790322481834,1828.7774625132893,588.8090164849264,False,False
K25N01J,1885,2025072000504,77,6.805312496726567,2.3944966838487947,2227.5681204086773,2002.3647474424945,False,False
K24Y13C,1875,2025072000449,70,9.675747339419091,4.462567422778909,1909.0284936771063,1972.9782449595264,False,True
K25N01U,1900,2025072100246,150,8.943638596965693,3.5101669211960465,2373.083388696452,380.7808247760119,False,False
K25A02H,1889,2025072100048,107,6.591192616937514,2.890936017307594,3883.935301599997,941.6189408268032,False,False
K25O03Z,1904,2025072100240,76,9.437601676735628,9.687612713046391,2106.84906682229,664.8087133477532,True,True
K21N00X,1902,2025072100259,58,10.410926470726654,5.031721102621607,3485.5060493696733,353.58710720675265,False,True
K25O17H,1934,2025072100332,104,9.823672426402355,2.028703858469261,920.3555217623514,2084.771091891328,False,False
K15N13Y,1923,2025072100325,85,10.527163877088134,9.717176206108434,1752.1771748161457,975.5724176757246,False,True
K25O00E,1928,2025072100339,86,19.94654016496296,6.578602352129746,319.28521948118555,1476.2357180840063,False,True
K25P00K,1949,2025072100403,54,8.283742918339481,8.1020510309759,3856.725249659216,1465.7891956946514,False,True
K22P00J,1966,2025072100499,61,9.102932507351325,6.747024656095858,604.0273744030744,913.4450430846772,False,True
K24O02N,1974,2025072100498,142,10.28070017097977,7.430076642495658,3816.3653719271233,3444.708169770168,False,False
K25O04S,2003,2025072100611,128,14.996413263832894,6.911165568017522,3003.5600425470475,2552.848366351631,True,True
K25O07W,2017,2025072200128,45,7.526050932078323,7.279065511385784,2310.1763525641763,2342.251342198981,False,True
K25O09W,2025,2025072200191,108,10.369244720859408,7.766972153964466,3334.1673476022024,575.8608284657162,False,True
K25O11L,2037,2025072200247,147,24.55668016827581,2.657889206551359,3530.409082788283,3509.5617511215733,False,False
