L_fit,th_fit,flux_fit,rChiSq,ok,image_id,x,y,adcnn_len,adcnn_beta,adcnn_flux,score_rf,tp,truth_len,dlen,dang,flux_ratio,flux_snr
-22.13714800710092,92.23495228670049,10298.45717073755,0.989086966525313,True,0,2985.3607257203844,2980.39060832444,46.871323,25.00934,1680.1641,0.661335012805042,False,,69.00847100710092,67.22561228670048,6.12943531571562,10298.45717073755
38.012559345258985,14.75195379568706,10894.192606133181,1.1434892136063584,True,0,3259.371551724138,3049.321551724138,57.745674,24.590914,4328.597,0.5119573030717398,False,,19.733114654741016,9.83896020431294,2.516795304837383,1766.9794293845773
14.811251444267857,174.35231001966554,5732.319681906741,1.146842350898831,True,0,2953.7974217311234,3109.528545119705,52.257175,24.78753,3567.7441,0.6422051529420657,False,,37.445923555732136,30.435219980334466,1.6067070734996776,1489.4794813130216
33.56289770139749,16.50736907150071,11229.3458695151,1.1475633353495078,True,0,212.20321761219304,3123.5537679932263,57.261982,24.832842,2551.8936,0.589987433798058,False,,23.699084298602514,8.325472928499295,4.4003973635558715,1938.3166838561124
86.6726943855135,21.093219372034223,10964.794730994992,1.1150816828775714,True,0,2017.1669535283995,3299.023235800344,59.25903,24.463032,2332.3987,0.668252523474575,False,,27.413664385513492,3.3698126279657856,4.70108079334592,1177.7669331606774
26.527608217505485,60.234726187998646,8495.09715432554,1.1224780513762398,True,0,1067.3753026634383,3364.955609362389,50.439312,24.699522,3331.11,0.6028373023869787,False,,23.911703782494516,35.535204187998644,2.5502301498075837,1649.374601394704
34.83243051175266,61.80856866643717,10712.834776480633,1.137499185843544,True,0,555.5862369337979,3430.770905923345,58.19115,24.604223,2909.2542,0.801776802323408,False,,23.35871948824734,37.20434566643716,3.6823302606147768,1815.1499881650993
70.16764,26.00863,6314.043,1.1257930864997103,True,0,1727.2995361166336,3436.9237905897944,70.16764,26.00863,6314.043,0.5175600741102225,False,,0.0,0.0,1.0,753.7704369044819
3.7553443942377926e-05,163.4866826992635,4565.280128946703,1.1361610899948327,True,0,3348.558609539208,3495.6467259498786,60.287075,24.472128,1749.2362,0.5956953390458769,False,,60.287037446556056,40.9854453007365,2.6098705989200903,4565.280128946703
47.23181314634674,17.81450576699352,10629.066410462203,1.1234213607024754,True,0,1798.7611464968154,3629.8577494692154,46.19164,24.953997,3968.5886,0.517430997324069,False,,1.0401731463467385,7.139491233006481,2.678298881990994,1546.5993085758437
2.4899537647957344e-06,20.21369522492275,10081.16676990339,1.168114422645173,True,0,3440.0711500974658,3674.751461988304,53.133167,24.623804,4269.9985,0.8547143641407168,True,6.377802888860658,53.133164510046235,4.410108775077248,2.360929815292298,10081.16676990339
-3.032444469576889e-06,33.74359361132479,5997.237795420069,1.1490815051682313,True,0,2677.9116279069767,3752.96,54.29644,24.229908,5403.9766,0.8644351747050755,False,,54.296443032444465,9.513685611324792,1.1097823398088122,5997.237795420069
48.04003123873834,144.98525194760347,24954.227048263943,1.1213785059162549,True,0,896.9034289713086,3808.555633310007,70.610794,25.12093,7290.7383,0.9888293217876916,True,51.81335106241134,22.570762761261662,60.13567805239653,3.4227297732335207,3600.331429164189
18.026802461583237,15.22020324587414,8600.03611778057,1.1248435744608265,True,0,2149.729794933655,3754.260554885404,40.496365,24.54533,3332.823,0.5853381532113338,False,,22.46956253841676,9.325126754125847,2.5804058954767686,2025.5404725514663
33.607778238437916,10.369002523527733,8923.131549341006,1.109755603112133,True,0,2155.1440443213296,3845.207756232687,66.24889,24.784407,3012.655,0.5379083350348106,False,,32.64111176156209,14.415404476472276,2.961882973437385,1539.2082915707467
168.51291763801402,32.87364452234949,43037.134903471655,1.1505835237394126,True,0,3991.905537459284,3818.976112920738,43.394978,25.248255,4399.029,0.5513469410515591,False,,125.11793963801401,7.6253895223494865,9.7833260256915,3315.32991551941
52.02409707322305,176.44178397292848,14006.513062809383,1.1395228479447526,True,0,3209.673668417104,3839.370592648162,63.023495,25.12759,4743.0,0.5513026611737925,True,47.69026837318569,10.99939792677695,28.68580602707152,2.953091516510517,1941.9039939503975
39.60874591499794,21.464196792590222,8554.442303388207,1.1314975218371484,True,0,3603.533783783784,3888.704954954955,47.141304,24.658436,3059.0842,0.6067569077100543,False,,7.532558085002059,3.1942392074097654,2.7964062915915187,1359.2400278536809
59.136309373032994,68.62553564413771,27821.6335046146,1.1604465292063058,True,0,82.11332007952286,3855.816434724984,72.68723,25.331905,9702.8545,0.9502641410591702,True,50.74155565061815,13.550920626967006,43.293630644137714,2.8673658359624588,3617.891320299819
31.711815711045254,15.433251695796805,10052.284147745668,1.143255745551148,True,0,1869.6988764044945,3928.13595505618,40.389187,24.64866,3994.1917,0.6836838058306355,False,,8.677371288954745,9.215408304203208,2.5167255111329956,1785.0656864112661
19.39569420683811,21.245213966729683,7899.621149183481,0.9508096358275483,True,0,3467.323647294589,3923.6042084168334,48.23491,24.537125,2129.7395,0.8349807802775427,False,,28.839215793161888,3.29191103327031,3.70919595996763,1793.7156595781469
103.50320492722653,0.0723831685317965,64305.32789172774,1.028358361108392,True,0,1069.4954499494438,3954.2497472194136,51.90841,24.8318,4357.007,0.5619222759079439,False,,51.59479492722653,24.7594168314682,14.75906003633406,6320.771028260667
