#clusternum,posRMS,velRMS,totRMS,pairnum,timespan,uniquepoints,obsnights,metric,rating,heliodist,heliovel,helioacc,posX,posY,posZ,velX,velY,velZ
1,16539.764,78544.266,80266.839,4,4.046788,10,4,0.002017,MIXED,1.230,-6.926,0.001568,78683825.000,-166156875.000,7505975.000,24.993301,19.204600,-5.388226
