L_true,dpa,L_meas
6.0,38.80137,12.058222770690918
6.0,23.42894,11.615571975708008
6.0,41.14357,11.23440933227539
6.0,49.831528,10.656402587890625
6.0,3.4668045,12.94276237487793
6.0,8.281799,12.015094757080078
6.0,36.952744,11.536953926086426
6.0,7.3912354,10.540217399597168
6.0,15.706848,12.511322975158691
6.0,37.18628,10.363961219787598
6.0,31.804932,12.056499481201172
8.0,26.327446,13.048714637756348
8.0,12.973305,13.811657905578613
8.0,0.27136993,12.611757278442383
8.0,7.5549774,13.836221694946289
8.0,7.2888107,11.971531867980957
8.0,41.45166,13.217480659484863
8.0,10.53653,13.930170059204102
8.0,4.8237762,13.454532623291016
8.0,4.1161804,12.057718276977539
8.0,4.8326797,15.330734252929688
8.0,4.0935593,13.999977111816406
8.0,16.714417,12.524993896484375
10.0,17.57029,14.419135093688965
10.0,6.126915,16.63155746459961
10.0,0.6110382,16.188678741455078
10.0,0.002822876,11.523848533630371
10.0,1.7907791,16.007028579711914
10.0,0.7887192,18.1404972076416
10.0,2.930519,23.10049057006836
10.0,21.943626,15.57619857788086
10.0,47.57408,10.511861801147461
10.0,11.3611145,9.0
10.0,5.751877,16.073429107666016
10.0,2.5447006,13.78396224975586
13.0,8.709915,24.241670608520508
13.0,7.4694977,19.81049156188965
13.0,14.272858,16.648693084716797
13.0,2.286438,15.703903198242188
13.0,2.3614426,17.33441734313965
13.0,17.187378,15.154982566833496
13.0,0.13621521,19.12210464477539
13.0,0.7256317,16.99722671508789
13.0,2.7130508,16.999235153198242
13.0,11.426865,24.61476707458496
13.0,8.440056,11.974220275878906
13.0,12.641426,17.87978172302246
17.0,1.0747681,23.681249618530273
17.0,1.5152283,27.34178924560547
17.0,2.4150925,22.248231887817383
17.0,2.8620148,22.021562576293945
17.0,5.0817413,23.10300636291504
17.0,4.14653,22.319087982177734
17.0,1.9801178,21.68833351135254
17.0,1.7230377,20.393224716186523
17.0,3.389389,25.948827743530273
17.0,5.4728317,16.048921585083008
17.0,4.1626434,23.410518646240234
17.0,1.8554611,19.198345184326172
22.0,5.562607,28.185096740722656
22.0,3.499611,32.176666259765625
22.0,1.9008102,27.462642669677734
22.0,1.1627426,29.056055068969727
22.0,0.9129715,29.709871292114258
22.0,8.720932,31.979442596435547
22.0,23.211014,23.31289291381836
22.0,5.413101,24.944297790527344
22.0,3.129959,32.596858978271484
22.0,9.3750305,25.086490631103516
22.0,3.6100235,29.491741180419922
30.0,0.72621155,40.656394958496094
30.0,1.3215942,26.958402633666992
30.0,2.0995789,32.80146408081055
30.0,0.06851196,29.4744873046875
30.0,1.480217,30.34827995300293
30.0,1.1414032,33.36448287963867
30.0,3.9836884,37.120018005371094
30.0,3.7364578,35.7522087097168
30.0,3.0171967,29.5507869720459
30.0,2.9337769,34.71168518066406
6.0,30.121338,13.048792839050293
6.0,8.783936,16.271482467651367
6.0,11.967361,12.031845092773438
6.0,5.0214386,11.955300331115723
6.0,15.1167755,12.023714065551758
6.0,39.675972,11.599946975708008
6.0,1.8721085,14.197938919067383
6.0,11.313812,10.300414085388184
6.0,1.4717865,12.535282135009766
6.0,26.123215,11.107050895690918
6.0,4.060074,24.494163513183594
8.0,25.142212,15.167280197143555
8.0,37.105453,15.136866569519043
8.0,4.984894,11.20448112487793
8.0,13.240135,12.53543758392334
8.0,8.966995,13.452469825744629
8.0,4.480118,13.200654983520508
8.0,19.089127,15.083504676818848
8.0,41.496506,12.205609321594238
8.0,13.47168,17.35919952392578
10.0,4.273056,13.022164344787598
10.0,1.0267639,15.162540435791016
10.0,6.1509094,14.706034660339355
10.0,19.964722,14.43001651763916
10.0,3.0119476,28.17491340637207
10.0,8.216766,17.887319564819336
10.0,1.1389236,12.476902961730957
10.0,28.802032,23.193586349487305
13.0,0.17073059,23.301481246948242
13.0,6.4458923,16.437707901000977
13.0,12.6436,20.64228057861328
13.0,1.9208145,22.347148895263672
13.0,8.636108,21.78255271911621
13.0,5.0348587,17.530330657958984
13.0,4.995102,17.104829788208008
13.0,4.1846085,15.668856620788574
13.0,28.290558,18.0887393951416
17.0,0.37554932,22.1031494140625
17.0,0.14305878,24.076406478881836
17.0,2.3781586,23.913789749145508
17.0,3.3191833,18.75368881225586
17.0,2.8208466,22.247262954711914
17.0,12.859879,19.748760223388672
17.0,2.9222717,23.308095932006836
17.0,3.311676,21.0103816986084
17.0,0.86694336,21.23409080505371
22.0,7.578636,29.666696548461914
22.0,14.040695,8.102303504943848
22.0,0.18469238,30.370803833007812
22.0,13.756432,18.031808853149414
22.0,9.127975,33.52007293701172
22.0,2.3437042,30.92378807067871
22.0,5.6880646,23.998886108398438
22.0,1.2780914,25.952207565307617
30.0,12.167572,23.918678283691406
30.0,7.163254,22.88652801513672
30.0,0.7124481,30.61865997314453
30.0,0.299469,33.986976623535156
30.0,8.425423,33.15424346923828
30.0,2.865242,30.909942626953125
30.0,0.78227234,38.452125549316406
6.0,8.503555,15.159424781799316
6.0,6.303253,12.53589916229248
6.0,34.01262,10.615514755249023
6.0,24.338669,13.338264465332031
6.0,41.32775,16.8764591217041
6.0,7.3528824,11.077364921569824
6.0,6.06028,12.588797569274902
6.0,0.647995,12.002847671508789
6.0,16.613205,11.820436477661133
6.0,29.991783,11.264619827270508
6.0,34.103577,12.523941040039062
6.0,0.7502365,11.6149320602417
8.0,0.49949646,13.204824447631836
8.0,0.5605469,11.106396675109863
8.0,2.1193848,13.99854564666748
8.0,12.492607,11.509578704833984
8.0,7.9976196,11.686413764953613
8.0,6.321396,12.002847671508789
8.0,17.664383,15.368209838867188
8.0,11.98777,18.293888092041016
8.0,10.924622,11.187101364135742
8.0,1.1665115,13.732085227966309
8.0,4.2201157,12.467982292175293
8.0,2.9849625,12.534614562988281
10.0,15.771179,13.404179573059082
10.0,3.6794739,21.997716903686523
10.0,4.769951,15.596436500549316
10.0,12.026619,13.219537734985352
10.0,1.2911758,14.346975326538086
10.0,10.233597,14.31705379486084
10.0,5.234497,12.022283554077148
10.0,19.222572,11.998127937316895
10.0,1.3738174,11.612613677978516
10.0,34.683395,12.936077117919922
10.0,46.70572,11.809341430664062
10.0,4.038269,14.043571472167969
13.0,1.7271423,18.864755630493164
13.0,7.857353,16.205007553100586
13.0,7.2098694,18.85942840576172
13.0,3.2041473,16.91069984436035
13.0,4.0583725,18.101774215698242
13.0,5.0183105,19.239961624145508
13.0,0.35134125,16.79231071472168
13.0,9.733948,15.373863220214844
13.0,16.536964,13.205021858215332
13.0,5.6183777,17.90113639831543
13.0,48.587784,27.6888484954834
13.0,8.491394,13.24289321899414
17.0,12.546066,15.103761672973633
17.0,1.5031891,19.799409866333008
17.0,1.5151672,18.316913604736328
17.0,6.478348,20.360687255859375
17.0,2.449768,23.307025909423828
17.0,9.540192,14.77009391784668
17.0,5.5137024,20.264719009399414
17.0,2.8952637,22.675405502319336
17.0,8.344131,18.41667938232422
17.0,3.8009262,26.471147537231445
17.0,14.530243,19.23139762878418
22.0,3.0798187,20.01675033569336
22.0,5.023163,23.225452423095703
22.0,0.88396454,31.2943115234375
22.0,4.381607,24.51487922668457
22.0,2.6615753,35.90476608276367
22.0,1.9122009,33.602996826171875
22.0,0.14562988,29.05667495727539
22.0,0.070114136,31.292600631713867
22.0,2.122078,29.14899444580078
22.0,5.3047485,22.1882266998291
30.0,0.84690094,30.636962890625
30.0,2.060791,35.76192092895508
30.0,1.8219757,36.75202560424805
30.0,0.59025574,37.91869354248047
30.0,4.2736816,28.348112106323242
30.0,1.1714554,34.08316421508789
30.0,4.3833466,40.687808990478516
30.0,3.7600098,36.19354248046875
30.0,5.7231903,36.19831848144531
6.0,1.6050415,14.195565223693848
6.0,25.468658,11.474908828735352
6.0,44.246456,10.386446952819824
6.0,35.325867,13.045269966125488
6.0,13.1970215,11.261223793029785
6.0,4.6627045,11.589466094970703
6.0,26.156593,11.183549880981445
6.0,32.517555,11.207418441772461
6.0,12.995705,11.071067810058594
6.0,6.717621,11.112513542175293
6.0,0.59236145,10.935770034790039
6.0,8.226379,11.09791088104248
8.0,17.519203,13.397607803344727
8.0,7.505493,12.52712631225586
8.0,5.91555,16.804576873779297
8.0,6.2733917,11.963902473449707
8.0,24.57351,12.014151573181152
8.0,14.628044,12.485280990600586
8.0,5.817482,13.363199234008789
8.0,9.081009,12.386560440063477
8.0,6.626587,13.486515998840332
8.0,1.4573593,15.17577075958252
8.0,18.362396,13.355818748474121
8.0,31.913216,11.51424789428711
10.0,10.086441,15.014348983764648
10.0,8.209579,15.657299041748047
10.0,2.1018982,14.097837448120117
10.0,4.9044876,25.964229583740234
10.0,2.4934006,15.384664535522461
10.0,55.626846,18.31688690185547
10.0,7.1253357,11.80872917175293
10.0,4.8800125,14.646661758422852
10.0,8.397209,12.73886489868164
10.0,19.62825,13.465367317199707
10.0,1.0545349,16.2034854888916
10.0,0.79693604,14.287530899047852
13.0,9.975815,22.381637573242188
13.0,1.4559479,18.5439510345459
13.0,8.823524,16.99840545654297
13.0,9.898666,14.755192756652832
13.0,1.7973785,18.44776153564453
13.0,3.9630966,15.17996597290039
13.0,10.723045,16.035917282104492
13.0,10.198257,13.372848510742188
13.0,11.095261,19.5889835357666
13.0,6.4069214,16.584613800048828
13.0,8.210808,15.163305282592773
17.0,13.409378,19.03058433532715
17.0,0.4711151,28.794448852539062
17.0,3.414238,28.675827026367188
17.0,18.254028,23.84402847290039
17.0,3.4582214,19.003385543823242
17.0,3.0912628,24.217044830322266
17.0,4.183769,21.085588455200195
17.0,10.8302,19.712322235107422
17.0,4.752655,27.41616439819336
17.0,0.9937439,19.647863388061523
17.0,0.35443115,27.509780883789062
17.0,11.970245,23.415437698364258
22.0,4.9726715,26.429746627807617
22.0,3.2515182,28.914094924926758
22.0,3.0103989,21.445730209350586
22.0,2.6842651,37.95416259765625
22.0,3.4446793,37.80253982543945
22.0,2.1010666,27.680908203125
22.0,1.0363083,27.01939582824707
22.0,2.4809723,27.49921989440918
22.0,3.8297424,24.591039657592773
22.0,8.476227,21.890703201293945
22.0,0.46514893,27.70652198791504
30.0,7.2795715,29.472379684448242
30.0,2.5431824,37.009708404541016
30.0,0.18871307,34.863677978515625
30.0,2.5537949,25.384763717651367
30.0,10.813248,27.22779655456543
30.0,4.45755,35.19051742553711
30.0,20.862206,19.63118553161621
30.0,1.3808289,30.40036964416504
6.0,5.5286407,13.177783012390137
6.0,10.3984375,12.241255760192871
6.0,3.5411682,12.474475860595703
6.0,4.374878,12.478471755981445
6.0,0.8367691,13.81398868560791
6.0,9.679207,12.3316011428833
6.0,20.97554,11.0
6.0,1.0928497,12.595416069030762
6.0,25.645317,24.87579345703125
6.0,25.84433,12.408703804016113
8.0,24.881927,13.111701011657715
8.0,5.703499,15.045063018798828
8.0,20.21975,13.135079383850098
8.0,0.505661,14.644847869873047
8.0,29.622498,13.077553749084473
8.0,8.016869,14.357640266418457
8.0,4.5852814,28.37578010559082
8.0,0.90286255,13.47939395904541
8.0,8.963501,14.028904914855957
8.0,0.070892334,15.159153938293457
8.0,10.530235,15.01340103149414
10.0,9.50338,14.7507963180542
10.0,78.457886,25.69036293029785
10.0,4.088356,17.563262939453125
10.0,2.6625519,17.034542083740234
10.0,9.214554,16.038414001464844
10.0,12.471687,15.7007474899292
10.0,0.94125366,16.918659210205078
10.0,7.3348846,14.727160453796387
10.0,11.733261,16.10055923461914
10.0,11.472305,15.077858924865723
10.0,7.849823,15.922311782836914
13.0,1.4947586,19.26166343688965
13.0,8.835297,19.969200134277344
13.0,1.9699554,17.836299896240234
13.0,4.5403137,18.317729949951172
13.0,5.403267,19.29450225830078
13.0,1.8433228,20.17991828918457
13.0,5.419281,18.761144638061523
13.0,1.3025589,21.419775009155273
13.0,8.386581,18.48468589782715
17.0,1.2711334,24.053585052490234
17.0,5.00383,23.312829971313477
17.0,1.9758148,23.991046905517578
17.0,53.21241,18.60702133178711
17.0,10.928902,22.43630599975586
17.0,4.065277,23.636781692504883
17.0,5.4918823,22.434566497802734
17.0,3.4274902,23.231470108032227
17.0,7.7091064,22.74164581298828
17.0,3.0430298,24.61443328857422
22.0,2.2918549,28.16313362121582
22.0,5.07782,27.71586036682129
22.0,0.592865,26.671377182006836
22.0,1.330246,28.07002830505371
22.0,2.7237701,28.925874710083008
22.0,5.047661,17.86976432800293
22.0,3.443695,28.67919921875
22.0,1.8780136,23.686777114868164
22.0,4.266823,29.311100006103516
22.0,0.4752426,28.999935150146484
30.0,2.545578,34.86493682861328
30.0,1.1849213,35.35690689086914
30.0,1.3511658,35.38309860229492
30.0,1.2308807,35.37974548339844
30.0,2.7972488,37.5137825012207
30.0,1.3949127,36.570926666259766
30.0,2.624649,35.77358627319336
30.0,1.6867676,35.701393127441406
30.0,0.46111298,37.19989776611328
30.0,2.0317764,35.76076889038086
30.0,1.9070816,35.82297897338867
6.0,24.774658,13.216683387756348
6.0,73.36163,11.983345985412598
6.0,3.3454437,13.009980201721191
6.0,30.862717,12.235283851623535
6.0,10.544037,12.173069953918457
6.0,29.13478,12.33737850189209
6.0,10.654388,13.412728309631348
6.0,3.2092133,13.403244972229004
6.0,19.743156,12.426108360290527
6.0,3.7664948,21.87088966369629
6.0,49.764984,11.544973373413086
6.0,1.5888748,13.432515144348145
8.0,6.758728,14.690098762512207
8.0,5.946686,14.432586669921875
8.0,10.746338,14.176254272460938
8.0,37.976524,13.686570167541504
8.0,26.422958,17.601314544677734
8.0,14.030975,14.367671966552734
8.0,5.9013824,14.019586563110352
8.0,22.94806,14.167593955993652
8.0,12.114838,13.746975898742676
8.0,31.03389,16.033491134643555
8.0,23.622215,14.197775840759277
8.0,4.8723907,14.629812240600586
10.0,4.9833527,19.120634078979492
10.0,1.7394257,14.886568069458008
10.0,18.141632,15.614537239074707
10.0,8.190704,16.160009384155273
10.0,8.364067,15.115196228027344
10.0,14.7656555,15.66930866241455
10.0,9.250336,15.009747505187988
10.0,1.9477615,17.101276397705078
10.0,6.263962,15.390138626098633
10.0,17.351868,14.399060249328613
10.0,0.035812378,16.304288864135742
13.0,10.286324,18.49193000793457
13.0,26.304123,19.474517822265625
13.0,0.0057373047,19.058591842651367
13.0,56.197006,19.23773956298828
13.0,2.448227,19.263582229614258
13.0,2.3699036,18.97065544128418
13.0,4.8847046,17.03799819946289
13.0,2.4365387,19.601308822631836
13.0,12.333252,17.88780403137207
13.0,11.0872345,17.872404098510742
13.0,0.04824066,20.483642578125
13.0,8.392395,19.23541259765625
17.0,0.6114502,29.486486434936523
17.0,2.6922302,22.599279403686523
17.0,2.6142654,24.28983497619629
17.0,5.506317,23.305606842041016
17.0,0.39115906,23.119680404663086
17.0,4.1701126,23.207412719726562
17.0,4.5452957,22.374792098999023
17.0,1.3264618,22.76563262939453
17.0,2.8408813,23.62891387939453
17.0,7.4325714,22.62091064453125
17.0,3.8938904,24.11786651611328
22.0,3.5604095,27.407329559326172
22.0,3.4392166,27.733943939208984
22.0,3.3771973,27.386167526245117
22.0,0.9727936,28.914104461669922
22.0,0.9962158,28.59795570373535
22.0,0.3534317,27.388473510742188
22.0,0.97872925,29.070940017700195
22.0,1.5941162,29.01226234436035
22.0,2.5165253,27.07395362854004
22.0,1.5728455,28.410974502563477
22.0,0.944046,28.45829200744629
22.0,4.8397217,27.259353637695312
30.0,1.9069214,37.526084899902344
30.0,1.2353973,36.254390716552734
30.0,0.74689484,40.40159225463867
30.0,0.62029266,36.133426666259766
30.0,0.72177887,36.103641510009766
30.0,1.6536789,36.55180358886719
30.0,2.7682343,33.395633697509766
30.0,0.6634369,36.20033264160156
30.0,35.410805,15.597114562988281
30.0,1.2361832,33.93758010864258
30.0,0.4898529,36.2931022644043
6.0,6.846962,13.42055892944336
6.0,61.894867,14.621747016906738
6.0,18.269363,12.529747009277344
6.0,22.074844,13.33016300201416
6.0,8.164238,12.114611625671387
6.0,0.42298126,12.015094757080078
6.0,32.850327,7.535533905029297
6.0,63.755898,12.444941520690918
6.0,42.455254,11.029760360717773
6.0,3.9891205,12.212026596069336
6.0,41.650146,16.535701751708984
8.0,3.7984695,12.9351806640625
8.0,30.6922,9.336191177368164
8.0,77.569,30.920007705688477
8.0,13.003433,14.049600601196289
8.0,1.646431,12.017193794250488
8.0,5.858963,13.194183349609375
8.0,1.8552094,12.040207862854004
8.0,41.56687,12.045954704284668
8.0,24.510979,13.212626457214355
8.0,0.8346329,18.314897537231445
8.0,0.077316284,12.934845924377441
8.0,1.9133072,12.596428871154785
10.0,8.445091,18.999874114990234
10.0,20.622879,7.1606011390686035
10.0,9.752243,12.403569221496582
10.0,1.266304,13.999418258666992
10.0,10.914627,15.162796974182129
10.0,0.7447128,12.944249153137207
10.0,8.636963,16.62717056274414
10.0,10.095238,7.0
10.0,7.6015778,12.59146785736084
10.0,32.810783,15.406854629516602
10.0,12.12001,14.780312538146973
13.0,0.6302719,16.088083267211914
13.0,48.44278,13.835700988769531
13.0,6.836319,19.809707641601562
13.0,18.221497,18.249595642089844
13.0,4.646866,18.207195281982422
13.0,4.8681183,19.254249572753906
13.0,3.3127518,19.420434951782227
13.0,3.1660614,15.60827350616455
13.0,4.191437,17.300548553466797
13.0,44.975433,15.135750770568848
13.0,6.654297,16.5860652923584
17.0,55.493347,13.216165542602539
17.0,15.108765,11.9240083694458
17.0,5.6976547,19.2790584564209
17.0,1.9762573,26.803491592407227
17.0,0.9349823,30.525915145874023
17.0,22.842514,17.540340423583984
17.0,0.37114716,26.757095336914062
17.0,3.8643036,21.72001838684082
22.0,2.4533157,20.6391658782959
22.0,9.225395,27.409252166748047
22.0,2.5024261,36.309268951416016
22.0,1.9251251,24.805622100830078
22.0,9.403763,24.195016860961914
22.0,2.5012054,25.53814697265625
22.0,0.8919525,32.297019958496094
22.0,7.917145,22.866500854492188
22.0,3.7445679,28.190061569213867
30.0,0.57894135,31.65340232849121
30.0,0.18971252,36.14975357055664
30.0,4.4769287,38.09710693359375
30.0,1.5552368,37.98198699951172
30.0,1.4436798,31.27354621887207
6.0,19.198875,10.255633354187012
6.0,3.5207138,15.131980895996094
6.0,56.569855,10.536415100097656
6.0,37.142464,13.963013648986816
6.0,3.0765152,11.258129119873047
6.0,3.5122528,10.706955909729004
6.0,54.457718,25.004837036132812
6.0,64.98218,14.111130714416504
6.0,9.0412445,12.928378105163574
6.0,5.989891,10.3909330368042
6.0,20.396942,13.73606014251709
8.0,13.003365,12.452637672424316
8.0,9.483658,13.431364059448242
8.0,33.880417,11.411433219909668
8.0,56.683594,12.052946090698242
8.0,3.436821,14.610485076904297
8.0,19.29741,11.262974739074707
8.0,19.866867,12.944255828857422
8.0,6.344162,13.147659301757812
8.0,11.921722,13.632198333740234
8.0,12.061676,11.299189567565918
10.0,0.049293518,14.729313850402832
10.0,57.40268,17.1035099029541
10.0,1.6396332,14.260503768920898
10.0,0.2111435,12.038041114807129
10.0,21.613083,13.83944320678711
10.0,8.974907,12.540685653686523
10.0,12.261902,15.178984642028809
10.0,43.75329,11.411040306091309
10.0,7.209709,17.032047271728516
10.0,0.5446243,14.809951782226562
10.0,1.449028,12.451518058776855
13.0,65.6248,0.0
13.0,1.3627319,15.31269645690918
13.0,7.031044,20.3940372467041
13.0,3.1227036,17.804492950439453
13.0,3.4690247,18.30768394470215
13.0,1.2979736,16.205074310302734
13.0,17.900253,34.11783981323242
13.0,14.468834,14.42241096496582
13.0,2.0529327,15.206371307373047
17.0,5.5416107,29.075077056884766
17.0,3.347496,22.02591323852539
17.0,0.3631134,16.840824127197266
17.0,2.0404816,28.634307861328125
17.0,6.1347656,16.9920654296875
17.0,1.3613434,20.06597900390625
17.0,7.5075607,24.873085021972656
17.0,2.5407715,19.610824584960938
17.0,7.7931366,15.612561225891113
17.0,1.5417252,22.106077194213867
22.0,6.212364,30.1310977935791
22.0,0.75779724,16.7205810546875
22.0,14.648514,13.429292678833008
22.0,2.3481445,31.28313446044922
22.0,14.775795,29.51148796081543
22.0,1.6795349,28.064441680908203
22.0,2.8779068,24.559181213378906
22.0,6.2966156,18.317527770996094
22.0,2.143753,37.985591888427734
30.0,3.5021362,32.59273910522461
30.0,2.4476166,25.90500831604004
30.0,5.950485,32.9706916809082
30.0,14.245125,27.07105255126953
30.0,27.271286,16.03819465637207
30.0,4.3572693,34.05006408691406
30.0,25.332642,25.47208595275879
30.0,27.107162,34.36848068237305
30.0,4.220352,26.671506881713867
30.0,6.027054,24.707233428955078
30.0,12.737953,0.0
6.0,12.811203,14.621149063110352
6.0,59.986298,12.378862380981445
6.0,35.364166,10.145410537719727
6.0,4.5356445,11.74359130859375
6.0,24.004204,13.935896873474121
6.0,4.531891,13.14250373840332
6.0,49.062027,13.43035888671875
6.0,4.587921,10.345109939575195
6.0,33.684784,13.210017204284668
6.0,2.7246475,14.765673637390137
6.0,7.579529,11.934309959411621
6.0,24.725563,12.944206237792969
8.0,28.150719,19.1207332611084
8.0,2.074356,11.541107177734375
8.0,1.3532944,12.215286254882812
8.0,5.3283234,14.76681900024414
8.0,7.2028503,11.174104690551758
8.0,18.082962,14.738056182861328
8.0,35.529358,12.24092960357666
8.0,50.35817,10.0
8.0,6.9455414,12.809056282043457
8.0,8.355057,23.197864532470703
8.0,4.727478,13.29988956451416
8.0,5.8237762,13.135363578796387
10.0,3.2735596,14.085737228393555
10.0,3.8417053,16.034730911254883
10.0,1.3531952,16.725440979003906
10.0,18.186874,16.036523818969727
10.0,17.896698,16.601106643676758
10.0,11.285721,14.044914245605469
10.0,12.940208,14.162123680114746
10.0,10.720345,14.007768630981445
10.0,55.50055,17.148286819458008
10.0,6.9815063,11.501758575439453
10.0,11.415283,15.179896354675293
13.0,9.814301,16.07957649230957
13.0,16.461502,13.208394050598145
13.0,7.9164886,18.347942352294922
13.0,4.486519,19.797929763793945
13.0,4.2244797,17.41317367553711
13.0,26.910896,14.662689208984375
13.0,18.451553,15.164445877075195
13.0,1.06353,15.230300903320312
13.0,6.7964554,12.208268165588379
13.0,12.382683,18.017181396484375
13.0,3.2453918,14.640470504760742
13.0,5.0332947,15.179972648620605
17.0,1.406311,22.09347915649414
17.0,5.3474503,26.847108840942383
17.0,2.0196,20.943023681640625
17.0,0.22436523,20.99895477294922
17.0,2.6118927,20.143991470336914
17.0,6.3055496,15.55916976928711
17.0,7.3008347,24.615060806274414
17.0,1.960434,22.759174346923828
17.0,63.7657,20.095199584960938
17.0,9.616699,16.636333465576172
17.0,2.2316895,16.999881744384766
17.0,46.715942,19.28510856628418
22.0,14.595413,31.584985733032227
22.0,4.1575317,30.604562759399414
22.0,1.505722,35.9403190612793
22.0,3.011673,34.79833221435547
22.0,2.1018372,33.83114242553711
22.0,4.454468,29.691843032836914
22.0,1.8862,21.783782958984375
30.0,6.743698,36.529762268066406
30.0,4.737488,40.195556640625
30.0,3.3415833,34.1998176574707
30.0,1.6828613,31.00813102722168
30.0,5.3673706,36.640869140625
30.0,2.6298218,27.34146499633789
6.0,43.19458,11.5447416305542
6.0,29.957932,11.09825325012207
6.0,21.184372,10.269549369812012
6.0,26.721725,17.06720542907715
6.0,4.227539,11.751044273376465
6.0,5.8228607,12.936285018920898
6.0,20.216866,13.429360389709473
6.0,89.07004,12.850701332092285
6.0,14.733406,13.986144065856934
6.0,6.3655014,12.055159568786621
6.0,76.760925,11.649971008300781
6.0,12.828476,12.409280776977539
8.0,2.3135757,13.407517433166504
8.0,35.26631,10.643726348876953
8.0,20.847916,12.233362197875977
8.0,39.995148,14.155508041381836
8.0,75.2112,13.675443649291992
8.0,13.619553,16.040897369384766
8.0,4.5746613,13.35792350769043
8.0,16.57875,18.865421295166016
8.0,23.022232,16.038711547851562
8.0,16.6148,15.698690414428711
8.0,4.053734,13.710002899169922
8.0,35.550873,13.104552268981934
10.0,16.987808,16.13016700744629
10.0,15.031479,13.428635597229004
10.0,23.215729,13.097963333129883
10.0,11.595795,12.600786209106445
10.0,21.9999,12.222317695617676
10.0,1.2732925,15.304171562194824
10.0,5.856613,22.0050048828125
10.0,31.334503,14.169998168945312
10.0,3.5954437,19.799150466918945
10.0,1.58535,17.33475685119629
10.0,10.845886,13.80414867401123
13.0,1.5772781,19.18827247619629
13.0,6.030075,17.445186614990234
13.0,7.4900665,18.209983825683594
13.0,0.6806183,16.190088272094727
13.0,21.135468,22.4388484954834
13.0,3.8662872,18.251394271850586
13.0,11.753616,26.43231773376465
13.0,23.74118,15.325654029846191
13.0,0.59308624,15.63270092010498
13.0,2.094246,12.200033187866211
13.0,1.382225,17.838422775268555
17.0,8.220551,28.37428092956543
17.0,5.790283,26.078216552734375
17.0,0.36582947,24.495878219604492
17.0,2.6167755,20.762540817260742
17.0,7.1324463,18.317567825317383
17.0,3.9335022,29.598453521728516
17.0,10.300713,18.950790405273438
17.0,3.2491302,24.203147888183594
17.0,4.6070023,28.79819107055664
17.0,1.1392288,20.630199432373047
22.0,0.67752075,25.31139373779297
22.0,1.5931091,36.52524185180664
22.0,5.9528656,31.177356719970703
22.0,11.711426,20.123920440673828
22.0,16.812897,16.15386390686035
22.0,12.748169,21.626373291015625
22.0,11.055847,30.815732955932617
22.0,31.46598,14.612686157226562
22.0,15.406563,9.20119571685791
30.0,9.244385,29.02572250366211
30.0,2.2653656,33.5404167175293
30.0,2.2166061,40.21866226196289
30.0,0.29534912,27.738441467285156
30.0,0.67433167,36.54402160644531
30.0,8.394623,38.4226188659668
30.0,1.0647202,32.207462310791016
30.0,4.399292,28.185258865356445
30.0,1.0020905,29.578033447265625
6.0,9.881668,11.552939414978027
6.0,29.02536,12.24523639678955
6.0,16.999146,13.792606353759766
6.0,11.541496,12.849915504455566
6.0,4.8196564,11.337150573730469
6.0,16.10897,11.144686698913574
6.0,12.167694,12.448103904724121
6.0,16.895546,12.874178886413574
6.0,69.52086,12.999814987182617
6.0,39.628082,11.754315376281738
6.0,17.392258,12.940877914428711
6.0,7.181305,11.796331405639648
8.0,9.778183,12.022367477416992
8.0,14.405434,11.606040000915527
8.0,38.754715,12.538175582885742
8.0,1.3399124,12.942610740661621
8.0,23.514206,10.582510948181152
8.0,4.0216675,14.786859512329102
8.0,29.165314,12.17298412322998
8.0,9.459335,12.13402271270752
8.0,0.6691284,11.415323257446289
8.0,3.1401596,14.170812606811523
8.0,8.129959,13.48653507232666
8.0,4.6444397,14.24726390838623
10.0,8.757996,17.601194381713867
10.0,7.03421,15.893001556396484
10.0,3.6968994,15.977409362792969
10.0,20.606262,15.140475273132324
10.0,11.644867,16.041507720947266
10.0,10.792244,13.475110054016113
10.0,2.0623322,15.169804573059082
10.0,8.761131,13.260472297668457
10.0,10.1827545,13.201390266418457
10.0,10.466499,13.433968544006348
10.0,0.49819183,16.112510681152344
10.0,24.573235,16.640003204345703
13.0,0.8614197,17.599605560302734
13.0,1.2217865,17.925615310668945
13.0,0.8149338,16.307037353515625
13.0,8.742981,16.772659301757812
13.0,2.7105408,20.009286880493164
13.0,8.264374,19.132713317871094
13.0,12.722763,19.80904197692871
13.0,7.0061035,15.32796573638916
13.0,12.844681,17.32708740234375
13.0,0.51594543,18.999332427978516
13.0,8.233795,14.749056816101074
13.0,9.6927185,19.23914337158203
17.0,4.630417,21.37826919555664
17.0,0.1791153,26.552297592163086
17.0,3.2834015,20.762731552124023
17.0,2.7097015,20.49238395690918
17.0,3.6867218,26.1925048828125
17.0,3.5402374,23.615102767944336
17.0,0.48921967,22.015193939208984
17.0,13.5012665,24.985843658447266
17.0,7.34182,18.296161651611328
17.0,5.6186523,23.104930877685547
17.0,17.909462,7.0
22.0,7.6244507,28.83014488220215
22.0,1.561554,29.380704879760742
22.0,5.125458,28.157503128051758
22.0,4.3084183,28.341068267822266
22.0,2.493515,28.9730167388916
22.0,3.052353,21.02912712097168
22.0,6.51371,29.016090393066406
22.0,0.32804108,26.951589584350586
22.0,4.99794,22.59214973449707
